,company_name,count,address,postal_code,city,email,phone_number,course_name
211,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Fullstackutvecklare - inriktning Java Script
212,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Green Logistics Management
213,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Ingenjör AI och maskininlärning
214,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,IT-säkerhetsspecialist
215,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Ljud- och musikproducent
216,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Mätningsingenjör
217,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Mätningsingenjör Järnväg
218,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Processoperatör Livsmedel
219,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Processoperatör sågverks- och pappersindustri
220,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Processtekniker biogas
221,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Projektutvecklare förnybar energi
222,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Pythonutvecklare inriktning AI
223,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Technical Sales Manager
224,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,"Transportledare, grön logistik"
225,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,Utvecklingsingenjör Electromobility
226,Plushögskolan AB - Teknikhögskolan,32,Anders Personsgatan 14,41664,Göteborg,info@teknikhogskolan.se,0774-100 500,VVS-ingenjör
227,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Ambulanssjukvårdare
228,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Apotekstekniker
229,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Automationstekniker - drift och underhåll av digitala produktionssystem
230,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Automationstekniker träindustri
231,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Beredare elkraft
232,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Bygglovshandläggare
233,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Certifierad CNC-tekniker
234,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Certifierad produktionstekniker
235,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Cloud & ICT Engineer
236,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,DevOps Engineer
237,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Elkraftsingenjör
238,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Fiber- och nätverkstekniker
239,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Internationell vindkraftstekniker
240,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Kvalitetssamordnare inom industriell tillverkning
241,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Kyl- och värmepumpstekniker
242,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Medicinsk vårdadministratör
243,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Mejeritekniker
244,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Projektledare inom installationsbranschen
245,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,"Specialistundersköterska inom anestesi, operation och intensivvård"
246,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Specialistundersköterska inom laboratoriemedicin
247,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Specialistundersköterska inom psykiatri
248,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Systemingenjör industri 4.0
249,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Systemutvecklare i Java och JavaScript
250,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Underhållsingenjör
251,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Underhållstekniker el och automation
252,Lernia Utbildning AB,26,Box 787,80129,Gävle,yh@lernia.se,0771-650650,Ventilationsingenjör
253,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Account Manager Digital Solutions
254,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Affärsstödjande hållbarhetsanalys
255,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,AI-driven hållbarhetsutveckling
256,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,AI-driven marknadsföring och kommunikation
257,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Cirkulär affärsutveckling
258,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Customer Experience Management
259,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Customer Insights & Engagement
260,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Data Storytelling & Visualization
261,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Datamodellering & BI-plattformar
262,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Digital & Social Selling
263,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Digital Analytics Specialist
264,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Digital Marketing Specialist
265,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Digitalisering och hållbarhet inom HR
266,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Digitalisering och hållbarhet inom redovisning
267,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,E-Commerce B2B
268,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,E-Commerce Supply & Demand Chain
269,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Ekonomi- och redovisningskonsult
270,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,International Account Manager
271,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Konceptutvecklare Event och Besöksnäring
272,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Martech & Demand Generation
273,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Public Bid Manager
274,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Revenue Management för besöksnäringen
275,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Social Commerce
276,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Social media marketing
277,IHM Business School AB Göteborg,25,Box 5273,40225,Göteborg,maria.dagermo@ihm.se,031-335 20 00,Visual Merchandiser - Unified Commerce
278,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Artificiell Intelligens/Maskininlärning - Databaser och Pythonprogrammering
279,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Blockchainutvecklare
280,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Digital Analytics
281,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Digital Content Designer
282,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Digital Kommunikatör - SoMe
283,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Digital Marketing Manager
284,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Front End Developer
285,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Fullstack Developer
286,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Förändringskommunikation
287,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Lagar och regler för kommunikatörer och marknadsförare
288,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Marketing Automation
289,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Marknadskoordinator
290,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Martech Operations
291,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Mjukvarutestning
292,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Onlinemarknadsförare
293,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Podcastproduktion
294,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Professional Video Editor
295,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Social Media Marketing
296,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Systemutvecklare.NET
297,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Sökmarknadsföring - nya förutsättningar för marknadsförare
298,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,UX-Designer
299,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Webbkommunikatör Sociala Medier
300,Medieinstitutet i Sverige AB,23,Tulegatan 41,11353,Stockholm,linda.sahin@elevera.org,08-4429500,Webbutvecklare inom e-handel
301,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,"Anläggningsingenjör - infrastruktur, miljö och klimat"
302,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Arbetsledare Anläggning
303,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Automation för fastigheter
304,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Automationstekniker
305,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Bygglovshandläggare
306,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Byggnadsingenjör - klimat och konstruktion
307,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Byggnadsingenjör Glas och Fasad
308,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Byggproduktionsledare ROT
309,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Cybersäkerhet inom kritisk infrastruktur
310,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Fastighetsingenjör
311,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Front End Developer
312,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,"Installationsingenjör solel, lagring och laddning"
313,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,IT-säkerhetsanalytiker SOC
314,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,KMA-samordnare
315,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Miljösamordnare Hållbara Byggnader
316,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Processtekniker smart industri
317,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Projektledare Solenergi
318,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Schaktfritt ledningsbyggande
319,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Systemutvecklare DevSecOps
320,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,Vindkrafttekniker On- & Offshore
321,KYH AB,21,Årstaängsvägen 33,11743,Stockholm,emma.ackerskold@kyh.se,076-5266935,VVS-ingenjör
322,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Automationsingenjör
323,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,BIM-projektering Byggnad
324,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,BIM-projektering Infrastruktur
325,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Cybersäkerhet
326,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Data Engineer
327,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,El- och belysningsdesigner
328,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Elnätsdesigner
329,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Hybridutveckling med Flutter
330,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Hållbarhetsledare Samhällsbyggnad
331,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,IAM - Identity and Access Management
332,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Infrastrukturprojektör BIM
333,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Järnvägsprojektering
334,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Järnvägsprojektör (EST)
335,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Projektledare Elinstallation
336,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Projektledare Elkraft
337,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,Systemutvecklare Inbyggda system (Internet of Things)
338,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,UX-designer
339,Stiftelsen Stockholms Tekniska Institut,18,Liljeholmstorget 7,11763,Stockholm,yh@sti.se,08-54583580,VVS-ingenjör
340,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Apotekstekniker
341,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Butiksledare inom handel och dagligvaror
342,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Hotel Management
343,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,IT och cybersäkerhetsspecialist
344,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,IT-testspecialist
345,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Juridik inom hälso-och sjukvård för vårdadministrativ personal
346,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Läkemedelstekniker
347,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Löneekonom - inriktning systemkunskap
348,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Medicinsk sekreterare
349,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Medicinsk vårdadministratör
350,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Offentlig upphandlare
351,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Produktionsledare film och tv-produktion
352,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Redovisningskonsult
353,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Reserådgivare
354,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Specialistundersköterska inom perioperativ medicin och intensivvård
355,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,"Teater-, Event- & Scentekniker"
356,"Stockholms stad, Frans Schartaus Handelsinstitut",17,Box 17804,11894,Stockholm,info.schartau@edu.stockholm.se,850840200,Visual Merchandiser
357,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Automationsingenjör
358,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Elkonstruktör
359,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Elkraftingenjör
360,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Equiterapeut
361,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Fibertekniker
362,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Kvalificerad signaltekniker
363,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Medicinsk vårdadministratör
364,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Musik- och eventarrangör
365,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Odlare - företagande och innovation
366,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Projektledare Elteknik
367,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Socialpedagog
368,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Specialistundersköterska - demens
369,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Stödpedagog inom funktionshinderområdet
370,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Systemutvecklare .NET
371,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Tandsköterska
372,Campus Nyköping,16,Nyköping,61183,Nyköping,campus@nykoping.se,0155-248785,Trafiklärare
373,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,"Besiktningsman, bygg och fastighet"
374,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Bygglovshandläggare / Byggnadsinspektör
375,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Digital transformationsledare
376,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Drift- och fastighetstekniker
377,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Elkraftsingenjör
378,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Elteknikingenjör
379,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Energiingenjör
380,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Fastighetsförvaltare
381,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Fastighetsförvaltare med digital kompetens
382,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Fastighetsingenjör inriktning energi
383,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Geotekniker
384,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Järnvägsingenjör
385,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Laddinfrastrukturingenjör
386,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,"Miljö- och hållbarhetssamordnare, bygg och fastighet"
387,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,VA-ingenjör
388,John Ericsson Institutet,16,Tulegatan 41,11352,Stockholm,linda.sahin@elevera.org,08-4429500,Återbruk och cirkularitet inom bygg & fastighet
389,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,3D-printtekniker
390,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Automationsingenjör - Robot
391,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Automationsingenjör-Mjukvara
392,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Byggproduktionsledare
393,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Elektroniktekniker
394,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Elkraftingenjör
395,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Elprojektör
396,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Fastighetsingenjör
397,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Javautvecklare
398,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Platschef - Bygg och anläggning
399,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Produktionsutveckling
400,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Servicetekniker i fält – mobila arbetsmaskiner
401,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Svetsspecialist - IWS och svetskontrollant
402,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,VA-projektör
403,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Webbutvecklare .NET
404,Tekniska Högskolan i Jönköping AB,16,"Att: Mats Kihlman, Box 1026",55111,Jönköping,mats.kihlman@ju.se,036-101000,Värdeskapande logistik
405,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Applikationsingenjör mot industri/fordonsbranschen
406,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Automations- och Robotingenjör med Industri 4.0
407,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Byggnadsingenjör BIM/CAD
408,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,E-mobility-ingenjör
409,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Energispecialist
410,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Internationell affärslogistiker - Green management
411,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Produktionstekniker inriktning livsmedel
412,Hermods AB Göteborg,13,Norra Ågatan 10 B,41664,Göteborg,yh@hermods.se,08-41025100,Redovisningsekonom
